Time,SpeedMotor,ErrorValue,SensorAccelerometer
4.7595086097717285,1.02556,1.42,1.42
4.812925100326538,1.04104,2.28,2.28
4.823980093002319,1.04104,2.28,2.28
4.867635250091553,1.04104,2.28,2.28
4.921277761459351,1.04104,2.28,2.28
4.958415269851685,1.05004,2.78,2.78
4.977540731430054,1.05004,2.78,2.78
4.998305559158325,1.05004,2.78,2.78
5.018218278884888,1.05004,2.78,2.78
5.045166730880737,1.04644,2.58,2.58
5.069690465927124,1.04644,2.58,2.58
5.095727920532227,1.04644,2.58,2.58
5.131419658660889,1.04644,2.58,2.58
5.170372486114502,1.0459,2.55,2.55
5.224635124206543,1.0459,2.55,2.55
5.253661155700684,1.0459,2.55,2.55
5.286248445510864,1.0459,2.55,2.55
5.32525110244751,1.04608,2.56,2.56
5.347769260406494,1.04608,2.56,2.56
5.3680195808410645,1.04608,2.56,2.56
5.410673379898071,1.04608,2.56,2.56
5.448652029037476,1.04608,2.56,2.56
5.4725329875946045,1.04608,2.56,2.56
5.5276875495910645,1.04608,2.56,2.56
5.557660102844238,1.04608,2.56,2.56
5.605288982391357,1.04644,2.58,2.58
5.6298956871032715,1.04644,2.58,2.58
5.649912118911743,1.04644,2.58,2.58
5.668934106826782,1.04644,2.58,2.58
5.6961846351623535,1.0702,3.9,3.9
5.721735239028931,1.0702,3.9,3.9
5.754148483276367,1.0702,3.9,3.9
5.7846903800964355,1.0702,3.9,3.9
5.845544099807739,1.08352,4.64,4.64
5.895277261734009,1.08352,4.64,4.64
5.926678419113159,1.08352,4.64,4.64
5.958176851272583,1.08352,4.64,4.64
5.9842000007629395,1.09216,5.12,5.12
5.997241497039795,1.09216,5.12,5.12
6.018428325653076,1.09216,5.12,5.12
6.051042318344116,1.09216,5.12,5.12
6.0829243659973145,1.0891,4.95,4.95
6.1065521240234375,1.0891,4.95,4.95
6.160465240478516,1.0891,4.95,4.95
6.200465440750122,1.0891,4.95,4.95
6.246439218521118,1.08856,4.92,4.92
6.26815390586853,1.08856,4.92,4.92
6.288503408432007,1.08856,4.92,4.92
6.307767629623413,1.08856,4.92,4.92
6.334956645965576,1.08874,4.93,4.93
6.362251281738281,1.08874,4.93,4.93
6.384660959243774,1.08874,4.93,4.93
6.416008949279785,1.08874,4.93,4.93
6.477692127227783,1.08874,4.93,4.93
6.54160737991333,1.08874,4.93,4.93
6.580277681350708,1.08874,4.93,4.93
6.610799074172974,1.08874,4.93,4.93
6.637652635574341,1.08874,4.93,4.93
6.650187253952026,1.08874,4.93,4.93
6.670798301696777,1.08874,4.93,4.93
6.703781366348267,1.08874,4.93,4.93
6.735052108764648,1.08874,4.93,4.93
6.791065454483032,1.08874,4.93,4.93
6.833735704421997,1.08874,4.93,4.93
6.857732057571411,1.08874,4.93,4.93
6.897589921951294,1.08874,4.93,4.93
6.9166247844696045,1.08874,4.93,4.93
6.936652421951294,1.08874,4.93,4.93
6.965404987335205,1.08874,4.93,4.93
7.00407600402832,1.08874,4.93,4.93
7.044623136520386,1.08874,4.93,4.93
7.097602844238281,1.08874,4.93,4.93
7.137993574142456,1.08874,4.93,4.93
7.171715974807739,1.08874,4.93,4.93
7.196525812149048,1.08874,4.93,4.93
7.216842889785767,1.08874,4.93,4.93
7.2359840869903564,1.08874,4.93,4.93
7.263224840164185,1.08874,4.93,4.93
7.279511451721191,1.08874,4.93,4.93
7.310241937637329,1.08874,4.93,4.93
7.344768047332764,1.08874,4.93,4.93
7.404227018356323,1.08874,4.93,4.93
7.446463584899902,1.08874,4.93,4.93
7.46940803527832,1.08874,4.93,4.93
7.500303506851196,1.08874,4.93,4.93
7.537776708602905,1.08874,4.93,4.93
7.551636457443237,1.08874,4.93,4.93
7.578174829483032,1.08874,4.93,4.93
7.608747720718384,1.08874,4.93,4.93
7.640277624130249,1.08874,4.93,4.93
7.67279052734375,1.08874,4.93,4.93
7.742697477340698,1.08874,4.93,4.93
7.786574363708496,1.08874,4.93,4.93
7.817877769470215,1.08874,4.93,4.93
7.845209360122681,1.08874,4.93,4.93
7.874757766723633,1.08874,4.93,4.93
7.8948564529418945,1.08874,4.93,4.93
7.925156831741333,1.08874,4.93,4.93
7.955743312835693,1.08874,4.93,4.93
7.979408025741577,1.08874,4.93,4.93
8.017935752868652,1.08874,4.93,4.93
8.087066411972046,1.08874,4.93,4.93
8.128441095352173,1.08874,4.93,4.93
8.1604163646698,1.08874,4.93,4.93
8.191945552825928,1.08874,4.93,4.93
8.23069143295288,1.08856,4.92,4.92
8.244715213775635,1.08856,4.92,4.92
8.28564977645874,1.08856,4.92,4.92
8.317570686340332,1.08856,4.92,4.92
8.356909990310669,1.08856,4.92,4.92
8.412482023239136,1.08856,4.92,4.92
8.453290700912476,1.08856,4.92,4.92
8.489247560501099,1.08856,4.92,4.92
8.528393507003784,1.08874,4.93,4.93
8.542434692382812,1.08874,4.93,4.93
8.562403678894043,1.08874,4.93,4.93
8.582430839538574,1.08874,4.93,4.93
8.62147831916809,1.08856,4.92,4.92
8.646927833557129,1.08856,4.92,4.92
8.678022146224976,1.08856,4.92,4.92
8.732542276382446,1.08856,4.92,4.92
8.778573989868164,1.08856,4.92,4.92
8.801737070083618,1.08856,4.92,4.92
8.832463502883911,1.08856,4.92,4.92
8.853204488754272,1.08856,4.92,4.92
8.878958463668823,1.08856,4.92,4.92
8.89272403717041,1.08856,4.92,4.92
8.925957679748535,1.08856,4.92,4.92
8.956520318984985,1.08856,4.92,4.92
8.99290132522583,1.08856,4.92,4.92
9.04544973373413,1.08856,4.92,4.92
9.087331533432007,1.08856,4.92,4.92
9.110963344573975,1.08856,4.92,4.92
9.147742748260498,1.08856,4.92,4.92
9.162849187850952,1.08856,4.92,4.92
9.188930988311768,1.08856,4.92,4.92
9.2206871509552,1.08856,4.92,4.92
9.260156393051147,1.06408,3.56,3.56
9.284186124801636,1.06408,3.56,3.56
9.314928770065308,1.06408,3.56,3.56
9.369502544403076,1.06408,3.56,3.56
9.415203332901001,1.03312,1.84,1.84
9.439809322357178,1.03312,1.84,1.84
9.470736026763916,1.03312,1.84,1.84
9.5017249584198,1.03312,1.84,1.84
9.539294719696045,0.99316,-0.38,-0.38
9.56371545791626,0.99316,-0.38,-0.38
9.594921588897705,0.99316,-0.38,-0.38
9.625861644744873,0.99316,-0.38,-0.38
9.687134504318237,1.00324,0.18,0.18
9.71718955039978,1.00324,0.18,0.18
9.751195430755615,1.00324,0.18,0.18
9.781532287597656,1.00324,0.18,0.18
9.818812131881714,1.00054,0.03,0.03
9.833325386047363,1.00054,0.03,0.03
9.859367847442627,1.00054,0.03,0.03
9.890902996063232,1.00054,0.03,0.03
9.928451299667358,1.00018,0.01,0.01
9.982699155807495,1.00018,0.01,0.01
10.029363870620728,1.00018,0.01,0.01
10.061547994613647,1.00018,0.01,0.01
10.099078893661499,1.00018,0.01,0.01
10.112589120864868,1.00018,0.01,0.01
10.131614208221436,1.00018,0.01,0.01
10.151723623275757,1.00018,0.01,0.01
10.191263437271118,1.00018,0.01,0.01
10.2157461643219,1.00018,0.01,0.01
10.247251987457275,1.00018,0.01,0.01
10.30150032043457,1.00018,0.01,0.01
10.346604824066162,1.00018,0.01,0.01
10.372084140777588,1.00018,0.01,0.01
10.403448581695557,1.00018,0.01,0.01
10.423718690872192,1.00018,0.01,0.01
10.449250221252441,1.00018,0.01,0.01
10.463238000869751,1.00018,0.01,0.01
10.496215105056763,1.00018,0.01,0.01
10.527356624603271,1.00018,0.01,0.01
10.5657639503479,1.00018,0.01,0.01
10.623687505722046,1.00018,0.01,0.01
10.666373491287231,1.00018,0.01,0.01
10.69883418083191,1.00018,0.01,0.01
10.736242532730103,1.0,0.0,0.0
10.750616788864136,1.0,0.0,0.0
10.769829511642456,1.0,0.0,0.0
10.78989553451538,1.0,0.0,0.0
10.8299081325531,1.0,0.0,0.0
10.855622291564941,1.0,0.0,0.0
10.885063409805298,1.0,0.0,0.0
10.946755409240723,1.0,0.0,0.0
10.996471881866455,1.0,0.0,0.0
11.00964069366455,1.0,0.0,0.0
11.040041208267212,1.0,0.0,0.0
11.060619354248047,1.0,0.0,0.0
11.095106601715088,1.0,0.0,0.0
11.11978816986084,1.0,0.0,0.0
11.15322995185852,1.0,0.0,0.0
11.183634519577026,1.0,0.0,0.0
11.249833106994629,1.0,0.0,0.0
11.293732404708862,1.0,0.0,0.0
11.321761846542358,1.0,0.0,0.0
11.36634349822998,1.0,0.0,0.0
11.393949031829834,1.0,0.0,0.0
11.405958652496338,1.0,0.0,0.0
11.445798635482788,1.0,0.0,0.0
11.476984024047852,1.0,0.0,0.0
11.49909257888794,1.0,0.0,0.0
11.553684711456299,1.0,0.0,0.0
11.594064235687256,1.0,0.0,0.0
11.618621349334717,1.0,0.0,0.0
11.659024238586426,1.0,0.0,0.0
11.672147989273071,1.0,0.0,0.0
11.692363262176514,1.0,0.0,0.0
11.71291184425354,1.0,0.0,0.0
11.752999305725098,1.0,0.0,0.0
11.783961057662964,1.0,0.0,0.0
11.820150375366211,1.0,0.0,0.0
11.875435829162598,1.0,0.0,0.0
11.92249083518982,1.0,0.0,0.0
11.960321426391602,1.0,0.0,0.0
11.991873502731323,1.0,0.0,0.0
12.012348175048828,1.0,0.0,0.0
12.038511276245117,1.0,0.0,0.0
12.052085876464844,1.0,0.0,0.0
12.073620319366455,1.0,0.0,0.0
12.106050729751587,1.0,0.0,0.0
12.140543222427368,1.0,0.0,0.0
12.215346097946167,1.0,0.0,0.0
12.258559703826904,1.0,0.0,0.0
12.292447566986084,1.0,0.0,0.0
12.329335927963257,1.0,0.0,0.0
12.343282461166382,1.0,0.0,0.0
12.362364768981934,1.0,0.0,0.0
12.38240385055542,1.0,0.0,0.0
12.414594411849976,1.0,0.0,0.0
12.431724309921265,1.0,0.0,0.0
12.469476461410522,1.0,0.0,0.0
12.52265214920044,1.0,0.0,0.0
12.573182821273804,1.0,0.0,0.0
12.586745262145996,1.0,0.0,0.0
12.63349461555481,1.0,0.0,0.0
12.64946174621582,1.0,0.0,0.0
12.68842625617981,1.0,0.0,0.0
12.71194577217102,1.0,0.0,0.0
12.743590354919434,1.0,0.0,0.0
12.776347637176514,1.0,0.0,0.0
12.844548463821411,1.0,0.0,0.0
12.890870809555054,1.0,0.0,0.0
12.914884328842163,1.0,0.0,0.0
12.946991443634033,1.0,0.0,0.0
12.985820055007935,1.0,0.0,0.0
12.998288869857788,1.0,0.0,0.0
13.025908708572388,1.0,0.0,0.0
13.056955337524414,1.0,0.0,0.0
13.094989538192749,1.0,0.0,0.0
13.150148391723633,1.0,0.0,0.0
13.197486639022827,1.0,0.0,0.0
13.229053258895874,1.0,0.0,0.0
13.26628589630127,1.0,0.0,0.0
13.279962062835693,1.0,0.0,0.0
13.299242973327637,1.0,0.0,0.0
13.319261312484741,1.0,0.0,0.0
13.34386920928955,1.0,0.0,0.0
13.369802713394165,1.0,0.0,0.0
13.402594566345215,1.0,0.0,0.0
13.457624197006226,1.0,0.0,0.0
13.50618290901184,1.0,0.0,0.0
13.52729845046997,1.0,0.0,0.0
13.559349298477173,1.0,0.0,0.0
13.5921151638031,1.0,0.0,0.0
13.626220941543579,1.0,0.0,0.0
13.651987791061401,1.0,0.0,0.0
13.686187744140625,1.0,0.0,0.0
13.726825475692749,1.0,0.0,0.0
13.792149066925049,1.0,0.0,0.0
13.836344480514526,1.0,0.0,0.0
13.866087198257446,1.0,0.0,0.0
13.886210441589355,1.0,0.0,0.0
13.911865949630737,1.0,0.0,0.0
13.92396593093872,1.0,0.0,0.0
13.943076133728027,1.0,0.0,0.0
13.963114261627197,1.0,0.0,0.0
14.016077280044556,1.0,0.0,0.0
14.024598598480225,1.0,0.0,0.0
14.070916414260864,1.0,0.0,0.0
14.124864339828491,1.0,0.0,0.0
14.171842098236084,1.0,0.0,0.0
14.19936752319336,1.0,0.0,0.0
14.22741150856018,1.0,0.0,0.0
14.248382329940796,1.0,0.0,0.0
14.275032043457031,1.0,0.0,0.0
14.288553953170776,1.0,0.0,0.0
14.309090614318848,1.0,0.0,0.0
14.339124202728271,1.0,0.0,0.0
14.380468368530273,1.0,0.0,0.0
14.43598484992981,1.0,0.0,0.0
14.48181438446045,1.0,0.0,0.0
14.520434379577637,1.0,0.0,0.0
14.549156427383423,1.0,0.0,0.0
14.563196182250977,1.0,0.0,0.0
14.583030700683594,1.0,0.0,0.0
14.60293173789978,1.0,0.0,0.0
14.644589900970459,1.00018,0.01,0.01
14.6732177734375,1.00018,0.01,0.01
14.703742980957031,1.00018,0.01,0.01
14.758469104766846,1.00018,0.01,0.01
14.812113046646118,1.00018,0.01,0.01
14.829339265823364,1.00018,0.01,0.01
14.860760927200317,1.00018,0.01,0.01
14.88050365447998,1.00018,0.01,0.01
14.906182050704956,1.0,0.0,0.0
14.919700145721436,1.0,0.0,0.0
14.951918363571167,1.0,0.0,0.0
14.982982635498047,1.0,0.0,0.0
15.023459434509277,1.0,0.0,0.0
15.086563348770142,1.0,0.0,0.0
15.127762794494629,1.0,0.0,0.0
15.155787467956543,1.0,0.0,0.0
15.192119598388672,1.0,0.0,0.0
15.206698894500732,1.0,0.0,0.0
15.225852727890015,1.0,0.0,0.0
15.245866775512695,1.0,0.0,0.0
15.285481452941895,1.0,0.0,0.0
15.30971384048462,1.0,0.0,0.0
15.340147495269775,1.0,0.0,0.0
15.393783569335938,1.0,0.0,0.0
15.441071510314941,1.0,0.0,0.0
15.465620040893555,1.0,0.0,0.0
15.496253728866577,1.0,0.0,0.0
15.516594409942627,1.0,0.0,0.0
15.542338132858276,1.0,0.0,0.0
15.555819749832153,1.0,0.0,0.0
15.59063172340393,1.0,0.0,0.0
15.62213659286499,1.0,0.0,0.0
15.658702850341797,1.0,0.0,0.0
15.72467827796936,1.0,0.0,0.0
15.770760297775269,1.0,0.0,0.0
15.790242195129395,1.0,0.0,0.0
15.843016624450684,1.00666,0.37,0.37
15.857053279876709,1.00666,0.37,0.37
15.876067161560059,1.00666,0.37,0.37
15.8961021900177,1.00666,0.37,0.37
15.936326742172241,1.0261,1.45,1.45
15.96157431602478,1.0261,1.45,1.45
16.01474690437317,1.0261,1.45,1.45
16.056543350219727,1.0261,1.45,1.45
16.094122886657715,1.0414,2.3,2.3
16.119189262390137,1.0414,2.3,2.3
16.151989459991455,1.0414,2.3,2.3
16.17104411125183,1.0414,2.3,2.3
16.207133054733276,1.05058,2.81,2.81
16.24070429801941,1.05058,2.81,2.81
16.26298475265503,1.05058,2.81,2.81
16.317863702774048,1.05058,2.81,2.81
16.35380482673645,1.04662,2.59,2.59
16.381858348846436,1.04662,2.59,2.59
16.412954568862915,1.04662,2.59,2.59
16.433629274368286,1.04662,2.59,2.59
16.483534574508667,1.0459,2.55,2.55
16.497046947479248,1.0459,2.55,2.55
16.524255514144897,1.0459,2.55,2.55
16.556803703308105,1.0459,2.55,2.55
16.595934629440308,1.04608,2.56,2.56
16.650559902191162,1.04608,2.56,2.56
16.692532539367676,1.04608,2.56,2.56
16.712904453277588,1.04608,2.56,2.56
16.75003480911255,1.04608,2.56,2.56
16.777528285980225,1.04608,2.56,2.56
16.80849552154541,1.04608,2.56,2.56
16.851049423217773,1.04608,2.56,2.56
16.88691210746765,1.04608,2.56,2.56
16.90193772315979,1.04608,2.56,2.56
16.955262899398804,1.04608,2.56,2.56
16.970706939697266,1.04608,2.56,2.56
17.011545181274414,1.04608,2.56,2.56
17.03142237663269,1.04608,2.56,2.56
17.05795955657959,1.04608,2.56,2.56
17.097988605499268,1.04608,2.56,2.56
17.12922430038452,1.04608,2.56,2.56
17.155349731445312,1.04608,2.56,2.56
17.18060851097107,1.04608,2.56,2.56
17.215521574020386,1.04608,2.56,2.56
17.28230357170105,1.04608,2.56,2.56
17.325515747070312,1.04608,2.56,2.56
17.35692524909973,1.04608,2.56,2.56
17.390963554382324,1.04608,2.56,2.56
17.427082061767578,1.04608,2.56,2.56
17.447100400924683,1.04608,2.56,2.56
17.480565309524536,1.04608,2.56,2.56
17.510761499404907,1.04608,2.56,2.56
17.55899453163147,1.04608,2.56,2.56
17.615581035614014,1.04608,2.56,2.56
17.664285898208618,1.04608,2.56,2.56
17.682974338531494,1.04608,2.56,2.56
17.72715163230896,1.04608,2.56,2.56
17.751158475875854,1.04608,2.56,2.56
17.783008098602295,1.04608,2.56,2.56
17.815426349639893,1.04608,2.56,2.56
17.8511221408844,1.04608,2.56,2.56
17.87646770477295,1.04608,2.56,2.56
17.933823823928833,1.04608,2.56,2.56
17.984039545059204,1.04608,2.56,2.56
18.022830486297607,1.04608,2.56,2.56
18.036352396011353,1.04608,2.56,2.56
18.055894136428833,1.04608,2.56,2.56
18.073930740356445,1.04608,2.56,2.56
18.099549531936646,1.04608,2.56,2.56
18.11357617378235,1.04608,2.56,2.56
18.14134979248047,1.04608,2.56,2.56
18.17235231399536,1.04608,2.56,2.56
18.210922479629517,1.04608,2.56,2.56
